Protein_id,Protein_description,Gene_name,hrp_1,hrp_2,h2o2_1,h2o2_2,t4_1,t4_2,t5_1,t5_2,signal_ratio,fp,tp,tpr,fpr,tpr_fpr,fdr
3494,"Split ends, isoform D;Split ends, isoform G;Split ends, isoform H;Split ends, isoform F;Protein split ends;Protein split ends, Isoform 2;Protein split ends, Isoform 3;Protein split ends, Isoform 4",spen,5.8302,5.5494,5.5509,5.6459,5.3938,5.4045,5.7785,5.8827,0.22909999999999986,0,0,0.1991869918699187,0.07561728395061729,0.12356970791930141,0.04298245614035088
FBgn0004838,"Heterogeneous nuclear ribonucleoprotein at 27C, isoform D;Heterogeneous nuclear ribonucleoprotein 27C",Hrb27C;hrp48,7.0397,6.7047,6.5863,7.0437,7.5314,7.578,6.9337,7.0902,0.2290000000000001,1,0,0.1991869918699187,0.07716049382716049,0.12202649804275821,0.043859649122807015
3363,"Uncharacterized protein, isoform F;Uncharacterized protein, isoform A",CG11105;CG42683,5.9678,5.6585,5.6159,5.5375,5.6013,5.6142,5.8873,6.0093,0.22879999999999967,0,0,0.1991869918699187,0.07716049382716049,0.12202649804275821,0.043859649122807015
FBgn0033872,Protein quiver,Dmel\CG6329,8.3342,7.8994,8.004,7.9252,8.0235,8.0408,8.1279,8.1813,0.22850000000000037,0,1,0.20121951219512196,0.07716049382716049,0.12405901836796147,0.043859649122807015
FBgn0044323,"Connector of kinase to AP-1, isoform E;Connector of kinase to AP-1, isoform F;Connector of kinase to AP-1, isoform G;WD-40 family member protein;Connector of kinase to AP-1, isoform A",Cka,6.6205,6.4878,6.6044,6.6685,6.7255,6.7309,6.7162,6.8379,0.22839999999999971,1,0,0.20121951219512196,0.0787037037037037,0.12251580849141826,0.04473684210526316
FBgn0058045,"Uncharacterized protein, isoform C;Uncharacterized protein, isoform D;RE63412p",BcDNA:RE63412,6.5963,6.2701,6.2496,6.3041,6.1618,6.1397,6.4985,6.4419,0.22839999999999971,0,0,0.20121951219512196,0.0787037037037037,0.12251580849141826,0.04473684210526316
2612,FIP1-like 1 protein,Fip1,6.4695,6.0829,6.1781,6.0831,5.941,6.0506,6.3113,6.4083,0.22839999999999971,0,0,0.20121951219512196,0.0787037037037037,0.12251580849141826,0.04473684210526316
FBgn0037788,Carbonic anhydrase,CAH7,7.4464,6.8479,6.9918,6.7914,6.9749,7.0348,7.0763,7.1878,0.22839999999999971,0,1,0.2032520325203252,0.0787037037037037,0.12454832881662149,0.04473684210526316
3699,Albumin,ALB,5.6195,5.1569,5.7052,5.3515,5.1146,5.0965,5.3851,5.5973,0.22820000000000018,0,0,0.2032520325203252,0.0787037037037037,0.12454832881662149,0.04473684210526316
FBgn0015609,"Neural-cadherin;Neural-cadherin, Isoform F",CadN;CadN-RB,7.7337,7.5821,7.4641,7.3948,7.8549,7.9343,7.81,7.796,0.2279,0,1,0.20528455284552846,0.0787037037037037,0.12658084914182477,0.04473684210526316
437,"Keratin, type II cytoskeletal 5",KRT5;Krt7;KRT7;Krt72;KRT72;KRT74;KRT75;Krt77;Krt79;KRT8;KRT81;Krt83;KRT83;KRT84;KRT85;KRT86,8.1737,7.5506,7.7444,7.5194,6.7671,7.174,7.7784,7.7586,0.22780000000000022,0,0,0.20528455284552846,0.0787037037037037,0.12658084914182477,0.04473684210526316
2747,"Keratin, type II cytoskeletal 1b",KRT77,6.3815,6.0827,6.3946,5.9814,5.6908,5.7838,6.3098,6.3044,0.22710000000000008,0,0,0.20528455284552846,0.0787037037037037,0.12658084914182477,0.04473684210526316
FBgn0034588,RH02475p,Dmel\CG9394,7.9887,7.8914,7.6324,7.7788,8.3415,8.3943,8.1185,8.2294,0.2270999999999992,0,1,0.2073170731707317,0.0787037037037037,0.128613369467028,0.04473684210526316
FBgn0283477,"Splicing factor, arginine/serine-rich 1",SF2,6.4871,6.003,6.1313,6.0624,5.9376,5.9597,6.23,6.3473,0.2270000000000003,1,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
FBgn0038080,Sulfurtransferase,Dmel\CG12279,6.9452,6.5648,6.7187,6.5295,6.5877,6.6182,6.7917,6.7543,0.22689999999999966,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
2708,Dpr-interacting protein epsilon,DIP-epsilon,6.3179,5.9695,6.1251,5.9551,6.1304,6.1068,6.1964,6.307,0.22689999999999966,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
2887,"Integrin-linked kinase;Integrin linked kinase, isoform A",Ilk,5.9493,5.9348,6.2009,5.9743,5.9723,5.9722,6.1613,6.0726,0.2264999999999997,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
3211,"Uncharacterized protein, isoform B;Protein ST7 homolog",CG3634;Dmel\CG3634,5.76,5.8409,5.6762,5.7771,5.7668,5.8148,6.0672,6.0724,0.22629999999999928,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
2557,Unconventional myosin ID,Myo31DF,6.3264,6.1498,6.2586,6.2435,5.9247,5.9983,6.3759,6.4478,0.22609999999999975,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
FBgn0259168,"Serine/threonine-protein kinase minibrain;Serine/threonine-protein kinase minibrain, Isoform D;Serine/threonine-protein kinase minibrain, Isoform C;Dual-specificity kinase;Dual-specificity kinase",mnb,7.5664,7.5792,7.6219,7.7112,7.6406,7.6821,7.805,7.7634,0.22579999999999956,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
FBgn0038771,S-formylglutathione hydrolase,CG4390-RB;Dmel\CG4390,7.0847,7.2271,7.2056,7.1517,7.3282,7.2778,7.4526,7.5331,0.22550000000000026,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
3458,"RT10501p (Fragment);Tartan, isoform B;Tartan protein;GH10871p",trn;trn-RA,5.7454,5.5782,5.5999,5.637,5.5187,5.566,5.8037,5.8099,0.22550000000000026,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
FBgn0030341,RE49489p,p24-1,7.5377,7.2842,7.4158,7.3288,7.4353,7.4814,7.5097,7.4571,0.22549999999999937,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
3775,CG8097 (Fragment);CG8097-PA (Fragment);CG8097 (Fragment);AT12688p;RE16047p,CG8097;Dmel\CG8097,5.5494,5.1582,5.3224,5.1659,5.004,5.0342,5.3836,5.3009,0.2254000000000005,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
2091,"Twenty-four, isoform B",tyf,6.5484,6.3662,6.3073,6.4413,6.2329,6.2271,6.5914,6.7189,0.22520000000000007,0,0,0.2073170731707317,0.08024691358024691,0.1270701595904848,0.0456140350877193
FBgn0041604,"Dally-like, isoform C;Dally-like protein;Dally-like, isoform A",dlp,7.0719,6.6877,6.7027,6.8182,7.0716,7.0723,6.9127,6.9883,0.22499999999999964,0,1,0.20934959349593496,0.08024691358024691,0.12910267991568805,0.0456140350877193
FBgn0021764,"Sidekick, isoform G",sdk;sdk-RB,6.6302,6.4622,6.5233,6.4894,6.6696,6.6928,6.6867,6.7279,0.22449999999999992,0,1,0.21138211382113822,0.08024691358024691,0.13113520024089131,0.0456140350877193
FBgn0027528,Protein gone early,goe,7.4123,7.349,7.3096,7.3042,7.6013,7.5978,7.5735,7.533,0.22449999999999992,0,1,0.21341463414634146,0.08024691358024691,0.13316772056609455,0.0456140350877193
FBgn0260934,"Par-1, isoform H",KP78a;par-1,6.9302,6.6629,6.8569,6.7641,6.8042,6.8024,6.8872,6.9532,0.2243000000000004,0,0,0.21341463414634146,0.08024691358024691,0.13316772056609455,0.0456140350877193
FBgn0029854,"LP10562p (Fragment);Uncharacterized protein, isoform D;Uncharacterized protein, isoform B;GEO11431p1",BcDNA:RH45308;CG3566-RB;Dmel\CG3566,7.248,7.0462,6.9892,7.0169,7.1622,7.0902,7.2703,7.2076,0.22409999999999997,1,0,0.21341463414634146,0.08179012345679013,0.13162451068955133,0.04649122807017544
FBgn0264707,"Rho guanine nucleotide exchange factor 3, isoform M;Rho guanine nucleotide exchange factor 3, isoform L",RhoGEF3,6.4003,6.1699,6.4527,5.8287,6.4116,6.3984,6.3935,6.5458,0.22360000000000024,0,0,0.21341463414634146,0.08179012345679013,0.13162451068955133,0.04649122807017544
FBgn0027554,BcDNA.GH10229,anon-WO0172774.24;CG8042-RB,6.8881,6.71,6.6443,6.7839,6.8442,6.8706,6.9332,6.878,0.2232000000000003,0,0,0.21341463414634146,0.08179012345679013,0.13162451068955133,0.04649122807017544
FBgn0038593,GH10703p,Vps39,6.325,6.0795,6.3412,6.3899,6.2571,6.2563,6.3024,6.4336,0.2228999999999992,0,0,0.21341463414634146,0.08179012345679013,0.13162451068955133,0.04649122807017544
FBgn0030943,Nucleoporin Nup35,Nup35,5.5755,5.3879,5.0498,5.1007,5.1922,5.191,5.6104,5.4132,0.22250000000000014,0,0,0.21341463414634146,0.08179012345679013,0.13162451068955133,0.04649122807017544
FBgn0038279,FI04105p;RT11134p (Fragment);FI18055p1,;CG3837-RA;Sdr,6.9919,6.6741,6.7538,6.4979,6.6526,6.6639,6.8962,6.8942,0.2221000000000002,0,1,0.21544715447154472,0.08179012345679013,0.1336570310147546,0.04649122807017544
FBgn0034335,GH14654p,GstE1,8.1669,8.0289,8.0398,8.0841,8.0344,7.9991,8.251,8.1758,0.2220999999999993,1,0,0.21544715447154472,0.08333333333333333,0.1321138211382114,0.04736842105263158
FBgn0001965,Protein son of sevenless;FI22903p1 (Fragment),Sos;Sos-RA,6.0042,5.7279,6.0076,5.9042,5.6721,5.7927,5.9499,5.9448,0.22200000000000042,0,0,0.21544715447154472,0.08333333333333333,0.1321138211382114,0.04736842105263158
FBgn0038609,FI09332p (Fragment);RE68083p;Nucleoporin 43kD,CG7671-RA;Nup43,6.4583,6.3625,6.422,6.3222,6.4989,6.5302,6.5845,6.6164,0.22200000000000042,0,0,0.21544715447154472,0.08333333333333333,0.1321138211382114,0.04736842105263158
FBgn0083949,"Sidestep III, isoform O;Sidestep III, isoform P",;side-III,6.3849,6.0777,6.0573,5.9684,6.3512,6.3636,6.2991,6.3818,0.22140000000000004,0,1,0.21747967479674796,0.08333333333333333,0.13414634146341464,0.04736842105263158
FBgn0015777,"Nervana 2, isoform F;IP16413p;Sodium/potassium-transporting ATPase subunit beta-2;Isoform 2.1 of Sodium/potassium-transporting ATPase subunit beta-2",nrv2,8.5194,8.1842,8.1677,8.1484,8.5265,8.5781,8.4056,8.6157,0.22139999999999915,0,1,0.21951219512195122,0.08333333333333333,0.13617886178861788,0.04736842105263158
FBgn0000633,"Uncharacterized protein, isoform A;RT01359p (Fragment);RT01360p (Fragment);Faint sausage",Dmel\CG17716;fas;fas-RA,6.8616,6.6789,6.5845,6.6119,6.5536,6.6568,6.9002,6.9521,0.22130000000000027,0,1,0.22154471544715448,0.08333333333333333,0.13821138211382117,0.04736842105263158
FBgn0015031,"Cyclope, isoform A",cype,7.9188,7.7125,7.6964,7.6739,7.8441,7.8003,7.9337,8.0116,0.22119999999999962,1,0,0.22154471544715448,0.08487654320987655,0.13666817223727795,0.04824561403508772
3208,Ferritin;Ferritin;Ferritin,Fer2LCH,6.039,5.7426,5.7892,5.5862,5.8373,5.8428,5.9636,5.9982,0.2209999999999992,0,0,0.22154471544715448,0.08487654320987655,0.13666817223727795,0.04824561403508772
FBgn0016701,FI09101p (Fragment);Rab4 protein,Rab4;Rab4-RB,7.0779,6.8948,7.076,6.8589,6.7856,6.8032,7.1157,7.0604,0.22090000000000032,0,1,0.22357723577235772,0.08487654320987655,0.1387006925624812,0.04824561403508772
1794,"Eps15 homology domain containing protein-binding protein 1, isoform G;Eps15 homology domain containing protein-binding protein 1, isoform B;Eps15 homology domain containing protein-binding protein 1, isoform F;Eps15 homology domain containing protein-binding protein 1, isoform I;SD05215p",CG15609-RE;Ehbp1,6.5812,6.4212,6.5977,6.5872,6.5555,6.5568,6.6421,6.7142,0.22090000000000032,0,0,0.22357723577235772,0.08487654320987655,0.1387006925624812,0.04824561403508772
2594,"RE08887p;NTPase, isoform F;FI18627p1",NTPase,6.2893,6.0399,6.1263,6.0602,6.2279,6.2804,6.2608,6.3152,0.22089999999999943,0,0,0.22357723577235772,0.08487654320987655,0.1387006925624812,0.04824561403508772
FBgn0038145,"DnaJ-like-2, isoform A",Droj2,7.0449,6.6152,6.6889,6.7012,6.732,6.7018,6.836,6.9576,0.22080000000000055,0,0,0.22357723577235772,0.08487654320987655,0.1387006925624812,0.04824561403508772
FBgn0052547,"G protein coupled receptor;Uncharacterized protein, isoform C",CG32547;Dmel\CG32547,6.3362,6.1125,6.2789,6.1099,5.9732,5.9782,6.333,6.4467,0.22050000000000036,0,1,0.22560975609756098,0.08487654320987655,0.14073321288768442,0.04824561403508772
2477,"Allatostatin C receptor 2, isoform F;IP03254p (Fragment);Allatostatin C receptor 2, isoform D;Somatostatin receptor;Allatostatin C receptor 2, isoform B;Allatostatin C/drostatin C receptor 1",AlCR2;AstC-R2,6.3677,6.1494,6.2045,6.2051,6.1435,6.2091,6.3698,6.3785,0.2203999999999997,0,0,0.22560975609756098,0.08487654320987655,0.14073321288768442,0.04824561403508772
FBgn0032620,GM13065p;Uncharacterized protein;FI22814p1 (Fragment),cg12288;CG12288;CG12288-RA,5.9727,5.9173,6.1738,6.1184,5.9021,5.9517,6.1374,6.1059,0.2201000000000004,0,0,0.22560975609756098,0.08487654320987655,0.14073321288768442,0.04824561403508772
FBgn0011745,Actin-related protein 1,Arp1,7.0275,6.833,6.9864,6.8496,7.007,7.0526,7.0531,7.0839,0.22009999999999952,0,0,0.22560975609756098,0.08487654320987655,0.14073321288768442,0.04824561403508772
FBgn0034083,Lambik;RT02475p (Fragment),lbk;lbk-RA,6.872,6.7605,6.8057,6.7254,7.0207,7.0702,6.9806,6.9244,0.22009999999999952,0,1,0.22764227642276422,0.08487654320987655,0.14276573321288766,0.04824561403508772
3856,IP14385p,Dmel\CG4393,5.2185,4.8796,4.6778,4.7117,4.632,4.3594,5.0996,4.8896,0.21999999999999975,0,0,0.22764227642276422,0.08487654320987655,0.14276573321288766,0.04824561403508772
FBgn0010222,"Methenyltetrahydrofolate cyclohydrolase;Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial, Isoform A",Nmdmc,6.6297,6.2912,6.4675,6.5122,6.5209,6.4792,6.5112,6.7672,0.21999999999999975,1,0,0.22764227642276422,0.08641975308641975,0.14122252333634447,0.04912280701754386
FBgn0029687,"VAMP-associated protein 33kDa, isoform A;LD30122p",CG5014;Vap33,7.6994,7.3403,7.4629,7.4454,7.5655,7.5676,7.5602,7.6824,0.21989999999999998,0,1,0.22967479674796748,0.08641975308641975,0.14325504366154773,0.04912280701754386
2211,"Centrocortin, isoform A",Cen,6.4254,6.2505,6.2362,6.324,6.4221,6.4179,6.4701,6.4672,0.21960000000000068,0,0,0.22967479674796748,0.08641975308641975,0.14325504366154773,0.04912280701754386
