#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
568,CMT_E,FBgn0036605,CG13041,19,1.000,1.000,1.000,1.000,0.000,0.000,Retinin_C:1,N/A,N/A,N/A,N/A
569,CMT_E,FBgn0036606,CG13060,19,1.000,1.000,1.000,1.000,0.000,0.000,Retinin_C:1,N/A,N/A,N/A,N/A
570,CMT_E,FBgn0036608,CG13040,1,1.000,1.000,1.000,1.000,0.000,1.000,Retinin_C:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
571,CMT_E,FBgn0040074,retinin,12,0.944,0.917,1.000,0.917,0.000,0.000,Retinin_C:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
572,CMT_E,FBgn0040794,CG13056,8,1.000,1.000,1.000,1.000,0.000,0.000,Retinin_C:1,N/A,N/A,N/A,N/A
573,CMT_E,FBgn0042201,Nplp3,7,1.000,1.000,1.000,1.000,0.000,0.357,Retinin_C:1,N/A,N/A,N/A,GO:0005576:extracellular region:NAS;
574,CMT_E,FBgn0036598,CG4982,13,1.000,1.000,1.000,1.000,0.000,0.000,Retinin_C:0.923,N/A,N/A,N/A,N/A
575,CMT_E,FBgn0036607,CG13059,13,1.000,1.000,1.000,1.000,0.000,0.077,N/A,N/A,Retinin_C,N/A,N/A
576,CMT_E,FBgn0259223,CG42323,17,0.863,0.824,0.941,0.824,0.000,0.000,N/A,N/A,Retinin_C; Cuticle_3,N/A,GO:0005575:cellular_component:ND;
577,CMT_S,FBgn0001083,fw,13,0.564,0.462,0.846,0.385,1.462,0.000,Lectin_C[Lectin_C:0.923]; F5_F8_type_C:0.923; Sushi:1,N/A,N/A,N/A,GO:0043296:apical junction complex:IDA;
578,CMT_E,FBgn0020376,Sr-CIII,5,0.933,1.000,1.000,0.800,0.000,0.000,Sushi:1; MAM:1,N/A,Sushi,N/A,GO:0016020:membrane:IEA;
579,CMT_S,FBgn0051004,mesh,27,0.963,0.963,0.963,0.963,0.963,0.000,AMOP:0.963; Sushi:0.963; NIDO:0.963; VWD:1; TIG:0.963,N/A,Sushi,N/A,GO:0005920:smooth septate junction:IDA;
580,CMT_S,FBgn0014033,Sr-CI,18,0.889,0.889,0.889,0.889,1.000,0.000,Somatomedin_B:1; Sushi:0.944; MAM:1,N/A,N/A,Mid2,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
581,CMT_S,FBgn0020377,Sr-CII,18,0.889,0.889,0.889,0.889,1.000,0.000,Somatomedin_B:1; Sushi:0.944; MAM:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
582,CMT_S,FBgn0030617,CG9095,17,0.882,0.882,0.882,0.882,0.941,0.000,Lectin_C[Lectin_C:0.882]; F5_F8_type_C:0.882; Sushi:0.941,N/A,N/A,N/A,N/A
583,CMT_E,FBgn0031547,Sr-CIV,6,0.833,0.833,0.833,0.833,0.000,0.000,Somatomedin_B:0.833; Sushi:0.5; MAM:1,N/A,Sushi,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
584,CMT_M,FBgn0001085,fz,13,1.000,1.000,1.000,1.000,6.462,0.000,Fz[Fz:1],GPCR_A[Frizzled:1],N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0016021:integral component of membrane:NAS; GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:IDA; GO:0005887:integral component of plasma membrane:TAS; GO:0016021:integral component of membrane:ISS; GO:0005938:cell cortex:IDA; GO:0005886:plasma membrane:IDA;
585,CMT_M,FBgn0003444,smo,13,0.974,0.923,1.000,1.000,6.000,0.000,Fz[Fz:1],GPCR_A[Frizzled:1],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:TAS; GO:0005886:plasma membrane:NAS; GO:0016021:integral component of membrane:ISS; GO:0005887:integral component of plasma membrane:IDA; GO:0016021:integral component of membrane:NAS; GO:0005886:plasma membrane:TAS; GO:0005768:endosome:TAS; GO:0030425:dendrite:IDA; GO:0043025:neuronal cell body:IDA; GO:0005929:cilium:IDA;
586,CMT_S,FBgn0020391,Nrk,12,0.556,0.167,0.917,0.583,1.750,0.000,Fz[Fz:1]; Kringle:1,PKinase[Pkinase_Tyr:1],N/A,N/A,GO:0005886:plasma membrane:ISS;
587,CMT_M,FBgn0027343,fz3,13,0.769,0.769,0.769,0.769,7.000,0.000,Fz[Fz:1],RRM[RRM_1:0.0769]; GPCR_A[Frizzled:1],N/A,"RRM[RRM_1, RRM_6, RRM_5, RRM_occluded, RRM_7, Limkain-b1, RRM_2, Nup35_RRM_2, RRM_3]",GO:0016021:integral component of membrane:NAS; GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:NAS; GO:0016020:membrane:IEA;
588,CMT_G,FBgn0041604,dlp,15,0.667,0.733,0.800,0.467,1.267,0.500,Fz[Glypican:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005578:proteinaceous extracellular matrix:IEA; GO:0045202:synapse:IDA; GO:0031594:neuromuscular junction:IDA; GO:0031594:neuromuscular junction:IDA; GO:0031594:neuromuscular junction:IDA; GO:0005886:plasma membrane:IDA; GO:0009897:external side of plasma membrane:IDA; GO:0098595:perivitelline space:IDA;
589,CMT_G,FBgn0263930,dally,12,0.861,0.833,0.917,0.833,0.417,1.000,Fz[Glypican:1],N/A,N/A,N/A,GO:0005576:extracellular region:TAS; GO:0019897:extrinsic component of plasma membrane:NAS; GO:0016020:membrane:IEA; GO:0005578:proteinaceous extracellular matrix:IEA; GO:0009986:cell surface:IDA; GO:0098595:perivitelline space:IDA;
590,CMT_M,FBgn0016797,fz2,13,0.846,0.846,0.846,0.846,6.462,0.000,Fz[Fz:0.923],GPCR_A[Frizzled:0.923],N/A,N/A,GO:0016021:integral component of membrane:ISM; GO:0005886:plasma membrane:NAS; GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:NAS; GO:0005887:integral component of plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0030139:endocytic vesicle:IDA; GO:0005634:nucleus:IDA; GO:0005886:plasma membrane:IDA;
591,CMT_M,FBgn0027342,fz4,13,0.923,0.923,0.923,0.923,6.538,0.000,Fz[Fz:0.923],GPCR_A[Frizzled:1],N/A,N/A,GO:0016021:integral component of membrane:ISS;
592,CMT_S,FBgn0010407,Ror,14,0.714,0.714,0.786,0.643,1.143,0.000,Fz[Fz:0.857]; Methuselah_N:0.0714; Kringle:0.786,PKinase[Pkinase_Tyr:0.929],N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0016021:integral component of membrane:NAS; GO:0016020:membrane:IEA;
593,CMT_E,FBgn0053988,Mid1,12,0.611,0.167,0.833,0.833,0.750,0.000,Fz[Mid1:0.333],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
594,CMT_M,FBgn0030437,hec,13,0.128,0.077,0.154,0.154,6.846,0.000,HRM:1,GPCR_A[7tm_2:1],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:IEA;
595,CMT_M,FBgn0052843,Dh31-R,15,0.000,0.000,0.000,0.000,7.000,0.000,HRM:1,GPCR_A[7tm_2:1],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:ISS; GO:0005887:integral component of plasma membrane:IDA;
596,CMT_M,FBgn0033744,Dh44-R2,41,0.000,0.000,0.000,0.000,6.902,0.000,HRM:0.976,GPCR_A[7tm_2:1],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:ISS; GO:0005887:integral component of plasma membrane:IDA;
597,CMT_M,FBgn0033932,Dh44-R1,13,0.000,0.000,0.000,0.000,7.000,0.000,HRM:0.923,GPCR_A[7tm_2:1],N/A,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:ISS; GO:0005887:integral component of plasma membrane:IDA;
598,CMT_M,FBgn0260753,Pdfr,26,0.000,0.000,0.000,0.000,6.923,0.019,HRM:0.923,GPCR_A[7tm_2:1],Methuselah_N,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:IC; GO:0005887:integral component of plasma membrane:IDA; GO:0043025:neuronal cell body:IDA; GO:0043005:neuron projection:IDA;
599,CMT_M,FBgn0033313,Cirl,22,0.000,0.000,0.000,0.000,6.455,0.000,Gal_Lectin:1; GAIN:1; HRM:0.136; GPS:1,GPCR_A[7tm_2:0.182]; TFIIA:0.455,Beta_propeller_XC[OLF]; HRM,"GPCR_A[7tm_2, Dicty_CAR, 7tm_1, Ocular_alb, 7TM_GPCR_Srsx, Frizzled, 7TM_GPCR_Srx, 7TM_GPCR_Srw, Git3, 7TM_GPCR_Srv, 7TM_GPCR_Srt, TAS2R, 7TM_GPCR_Srd, DUF621, 7TM_GPCR_Srab, V1R, 7tm_4, Git3_C]; STE3",GO:0008021:synaptic vesicle:NAS; GO:0016021:integral component of membrane:ISS; GO:0016020:membrane:IEA;
600,CMT_M,FBgn0039818,CG11318,12,0.917,0.917,0.917,0.917,7.000,0.000,GPS:1,GPCR_A[7tm_2:1],GAIN; HRM,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:IEA;
601,CMT_M,FBgn0039821,CG15556,8,0.750,0.750,0.750,0.750,7.000,0.000,GPS:0.25,GPCR_A[7tm_2:0.875],GAIN; GPS; HRM,N/A,GO:0016021:integral component of membrane:ISS; GO:0016021:integral component of membrane:IEA;
602,CMT_S,FBgn0264699,CG43968,5,1.000,1.000,1.000,1.000,1.200,0.300,N/A,N/A,GAIN; GPS; HRM,N/A,GO:0005575:cellular_component:ND;
603,CMT_S,FBgn0028331,l(1)G0289,20,0.900,0.850,1.000,0.850,1.000,0.000,PSI:1,N/A,NIDO,N/A,GO:0016020:membrane:IEA;
604,CMT_E,FBgn0000299,Cg25C,12,1.000,1.000,1.000,1.000,0.000,0.000,Collagen:1; C4:1,N/A,N/A,N/A,GO:0005587:collagen type IV trimer:NAS; GO:0005587:collagen type IV trimer:TAS; GO:0005587:collagen type IV trimer:NAS; GO:0005604:basement membrane:NAS; GO:0005587:collagen type IV trimer:NAS; GO:0005581:collagen trimer:IEA;
605,CMT_E,FBgn0016075,vkg,13,0.974,0.923,1.000,1.000,0.000,0.000,Collagen:1; C4:0.923,N/A,N/A,N/A,GO:0005581:collagen trimer:NAS; GO:0005587:collagen type IV trimer:NAS; GO:0005581:collagen trimer:IEA; GO:0005811:lipid particle:IDA;
606,CMT_E,FBgn0036861,CG14089,8,1.000,1.000,1.000,1.000,0.000,0.000,Collagen:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
607,CMT_E,FBgn0051268,CG31268,7,1.000,1.000,1.000,1.000,0.000,0.000,Collagen:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
608,CMT_E,FBgn0051437,CG31437,12,0.639,0.583,0.667,0.667,0.000,0.000,Collagen:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
609,CMT_T,FBgn0259244,CG42342,79,0.051,0.051,0.051,0.051,0.899,0.006,Collagen:0.987,N/A,N/A,Col_cuticle_N,GO:0005575:cellular_component:ND;
610,CMT_E,FBgn0260660,Mp,86,0.845,0.605,0.965,0.965,0.000,0.000,Endostatin:1; Collagen:0.977,N/A,"Laminin_G[Laminin_G_2, Laminin_G_3, Pentaxin, Laminin_G_1]",Sialidase; Toxin_R_bind_N; Col_cuticle_N,GO:0005581:collagen trimer:ISS; GO:0031012:extracellular matrix:IEA;
611,CMT_E,FBgn0038468,CG5225,11,0.909,0.909,0.909,0.909,0.091,0.000,Collagen:0.818,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
612,CMT_E,FBgn0013949,Elal,16,0.896,0.812,0.938,0.938,0.000,0.000,Collagen:0.125,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
613,CMT_E,FBgn0259226,CG42326,19,0.789,0.737,0.789,0.842,0.000,0.000,PAN[PAN_1:0.842],N/A,N/A,N/A,GO:0005615:extracellular space:ISM;
614,CMT_S,FBgn0035833,CG7565,13,0.769,0.769,0.769,0.769,1.000,0.038,"PKDREJ[REJ:0.154, Y_Y_Y:0.692, PKD:0.923, Big_3_4:0.385]",N/A,"PAN[MANEC]; PKDREJ[REJ, Big_3_3, PKD]",N/A,N/A
615,CMT_SE,FBgn0004598,Fur2,33,0.000,0.000,0.000,0.000,1.152,0.000,"GF_recep_C-rich[Furin-like_2:0.939, Furin-like:0.0303, GF_recep_IV:0.909]; PPP-I[S8_pro-domain:0.909]; Peptidase_S8:0.939; P_proprotein:0.909",N/A,"GF_recep_C-rich[VSP, GF_recep_IV]",N/A,GO:0005886:plasma membrane:ISS;
616,CMT_T,FBgn0037015,cmpy,15,0.044,0.000,0.133,0.000,0.933,0.000,GF_recep_C-rich[IGFBP:0.867],N/A,N/A,N/A,GO:0005576:extracellular region:IEA;
617,CMT_S,FBgn0004359,T48,12,1.000,1.000,1.000,1.000,1.000,0.000,N/A,N/A,"GF_recep_C-rich[GF_recep_IV, Furin-like_2]",N/A,GO:0016324:apical plasma membrane:IDA;
618,CMT_SE,FBgn0004509,Fur1,29,0.000,0.000,0.000,0.000,1.759,0.000,PPP-I[S8_pro-domain:0.931]; P_proprotein:0.931; Peptidase_S8:0.931,N/A,"GF_recep_C-rich[GF_recep_IV, VSP, Furin-like_2, Furin-like]; PPP-I[S8_pro-domain]; P_proprotein",N/A,GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:ISS; GO:0005886:plasma membrane:ISS; GO:0030173:integral component of Golgi membrane:NAS; GO:0005795:Golgi stack:NAS; GO:0016021:integral component of membrane:NAS;
619,CMT_E,FBgn0000490,dpp,16,0.729,0.625,0.938,0.625,0.312,0.000,Cystine-knot[TGF_beta:1]; TGFb_propeptide:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA; GO:0005622:intracellular:IDA;
620,CMT_E,FBgn0005590,scw,12,0.833,0.833,0.833,0.833,0.000,0.000,Cystine-knot[TGF_beta:1]; TGFb_propeptide:1,N/A,N/A,N/A,GO:0005615:extracellular space:ISS; GO:0005576:extracellular region:NAS;
621,CMT_E,FBgn0024234,gbb,12,0.861,0.750,1.000,0.833,0.167,0.042,Cystine-knot[TGF_beta:0.917]; TGFb_propeptide:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:IDA; GO:0012505:endomembrane system:IDA;
622,CMT_E,FBgn0031461,daw,11,1.000,1.000,1.000,1.000,0.000,0.000,Cystine-knot[TGF_beta:1]; TGFb_propeptide:1,N/A,N/A,N/A,N/A
623,CMT_E,FBgn0039914,mav,14,0.095,0.071,0.143,0.071,0.286,0.000,Cystine-knot[TGF_beta:1]; TGFb_propeptide:0.929,N/A,TGFb_propeptide,N/A,GO:0043083:synaptic cleft:IDA;
624,CMT_[TE],FBgn0026199,myo,16,0.083,0.000,0.188,0.062,0.750,0.000,Cystine-knot[TGF_beta:0.875]; TGFb_propeptide:0.562,N/A,N/A,N/A,N/A
625,CMT_[TE],FBgn0024913,Actbeta,19,0.053,0.053,0.053,0.053,1.000,0.000,Cystine-knot[TGF_beta:0.842]; TGFb_propeptide:0.368,N/A,TGFb_propeptide,N/A,GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:IEA;
626,CMT_E,FBgn0011746,ana,26,0.962,0.962,0.962,0.962,0.000,0.000,N/A,N/A,TGFb_propeptide,N/A,GO:0005576:extracellular region:NAS;
627,CMT_[GS],FBgn0028863,CG4587,18,0.889,0.889,0.889,0.889,1.111,0.944,"VWA[VWA:1]; Cache[Cache_1:1, VGCC_alpha2:1]; VWA_N:1",N/A,Cache[Cache_1],N/A,N/A
628,CMT_[GS],FBgn0261999,CG42817,15,0.489,0.133,0.867,0.467,1.267,0.800,"VWA[VWA_3:0.933, VWA:0.0667]; Cache[Cache_1:1, VGCC_alpha2:0.867]; VWA_N:1",N/A,Cache[Cache_1],HAMP,N/A
629,CMT_G,FBgn0261041,stj,38,0.974,0.974,0.974,0.974,0.105,0.987,"VWA[VWA_3:0.158, VWA:0.868]; Cache[Cache_1:1, VGCC_alpha2:1]; VWA_N:0.974",N/A,Cache[Cache_1],N/A,GO:0005891:voltage-gated calcium channel complex:ISS; GO:0045202:synapse:IDA; GO:0048786:presynaptic active zone:IDA;
630,CMT_S,FBgn0034498,CG16868,13,0.923,0.923,0.923,0.923,0.923,0.000,VWA[VWA:0.231]; Cache[Cache_1:0.923],N/A,"VWA[VWA_3, VWA_2, VWA]; Cache[Cache_1, VGCC_alpha2, Cache_3]",vWA-TerF-like; VWA_CoxE; Ssl1; DUF2201; Ku_N; Sec23_trunk; DUF1194; Med25_VWA; Copine,GO:0005575:cellular_component:ND;
631,CMT_SG,FBgn0035094,CG9380,19,0.737,0.579,0.947,0.684,1.263,0.737,N/A,N/A,VWA[VWA],N/A,N/A
632,CMT_S,FBgn0263256,CG43394,18,0.926,0.944,0.944,0.889,0.722,0.000,FixG_C:0.389,N/A,"VWA[VWA_2, VWA_3, VWA]",N/A,GO:0005575:cellular_component:ND;
633,CMT_S,FBgn0259984,kuz,22,0.470,0.182,0.909,0.318,1.591,0.045,Reprolysin[Reprolysin_2:1]; Disintegrin:1; Pep_M12B_propep:0.909,N/A,ADAM17_MPD; ADAM_CR,N/A,GO:0016021:integral component of membrane:ISS; GO:0098595:perivitelline space:IDA;
634,CMT_S,FBgn0039688,Kul,18,0.889,0.889,0.889,0.889,0.944,0.000,Reprolysin[Reprolysin_5:1]; Pep_M12B_propep:0.889; Disintegrin:0.944,N/A,ADAM17_MPD,N/A,GO:0016021:integral component of membrane:ISS;
635,CMT_S,FBgn0039734,Tace,19,0.526,0.105,0.737,0.737,0.842,0.184,Reprolysin[Reprolysin_2:0.684]; Disintegrin:0.684; Pep_M12B_propep:0.947; ADAM17_MPD:0.684,N/A,N/A,N/A,GO:0016021:integral component of membrane:ISS;
636,CMT_E,FBgn0034903,CG9850,31,0.968,0.968,0.968,0.968,0.000,0.016,"Reprolysin[Reprolysin_2:0.968, Reprolysin_3:1]",N/A,Pep_M12B_propep; Disintegrin,N/A,GO:0005575:cellular_component:ND;
637,CMT_E,FBgn0035787,CG8543,13,0.923,0.923,0.923,0.923,0.000,0.000,Cuticle_3:1,N/A,N/A,N/A,N/A
638,CMT_E,FBgn0035788,CG8541,13,1.000,1.000,1.000,1.000,0.000,0.000,Cuticle_3:1,N/A,N/A,N/A,N/A
639,CMT_E,FBgn0035792,CG7548,12,0.972,0.917,1.000,1.000,0.083,0.000,Cuticle_3:1,N/A,N/A,N/A,N/A
640,CMT_E,FBgn0030541,CG11584,11,0.667,0.545,0.727,0.727,0.000,0.000,Cuticle_3:0.727,N/A,N/A,N/A,N/A
641,CMT_E,FBgn0052564,CG32564,8,0.875,0.875,0.875,0.875,0.000,0.000,Cuticle_3:0.5,N/A,N/A,N/A,N/A
642,CMT_E,FBgn0052603,CG32603,9,0.926,0.889,1.000,0.889,0.000,0.000,Cuticle_3:0.444,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
643,CMT_E,FBgn0039648,CG14515,12,0.917,0.917,0.917,0.917,0.083,0.000,Reeler:1,N/A,N/A,N/A,N/A
644,CMT_E,FBgn0261534,l(2)34Fc,13,0.974,0.923,1.000,1.000,0.000,0.000,Reeler:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISS;
645,CMT_M,FBgn0034067,CG8399,17,0.804,0.824,0.882,0.706,6.176,0.765,DOMON:0.941; Reeler:0.941,2heme_cytochrom[Cytochrom_B561:1]; S5[RNase_PH:0.0588],N/A,N/A,GO:0016021:integral component of membrane:IDA;
646,CMT_E,FBgn0034660,lox2,12,0.972,0.917,1.000,1.000,0.000,0.000,SRCR[SRCR:1]; Lysyl_oxidase:1,N/A,N/A,N/A,GO:0016020:membrane:IEA;
647,CMT_E,FBgn0039848,lox,12,1.000,1.000,1.000,1.000,0.000,0.000,SRCR[SRCR:1]; Lysyl_oxidase:1,N/A,N/A,N/A,GO:0016020:membrane:IEA;
648,CMT_E,FBgn0087002,Rfabg,12,1.000,1.000,1.000,1.000,0.000,0.042,VWD:0.917; Vitellogenin_N:1; DUF1943:1; DUF1081:1,N/A,C8,N/A,GO:0005576:extracellular region:NAS; GO:0005811:lipid particle:IDA; GO:0030139:endocytic vesicle:IDA; GO:0005875:microtubule associated complex:IDA; GO:0005615:extracellular space:IDA; GO:0045178:basal part of cell:IDA;
649,CMT_E,FBgn0032136,Apoltp,17,0.647,0.647,0.647,0.647,0.059,0.000,Vitellogenin_N:0.824; C8:0.824; VWD:0.824; DUF1943:0.765; DUF1081:0.765,N/A,TIL,N/A,GO:0005615:extracellular space:ISS; GO:0005875:microtubule associated complex:IDA; GO:0045178:basal part of cell:IDA; GO:0005615:extracellular space:IDA;
650,CMT_E,FBgn0265048,cv-d,17,0.824,0.824,0.824,0.824,0.000,0.000,VWD:0.412; Vitellogenin_N:1; DUF1943:1,N/A,DUF1081,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
651,CMT_G,FBgn0030740,CG9917,12,0.917,0.833,1.000,0.917,0.833,0.583,CPG4[DUF1397:1],N/A,N/A,N/A,N/A
652,CMT_G,FBgn0040364,CG11378,12,0.917,0.917,0.917,0.917,0.583,0.917,CPG4[DUF1397:1],N/A,N/A,N/A,N/A
653,CMT_G,FBgn0040398,CG14629,12,0.972,0.917,1.000,1.000,0.167,1.000,CPG4[DUF1397:1],N/A,N/A,N/A,N/A
654,CMT_G,FBgn0034808,CG9896,13,0.923,0.923,0.923,0.923,0.692,0.885,CPG4[CPG4:0.0769],N/A,"CPG4[DUF1397, DUF19, CPG4]",N/A,N/A
655,CMT_G,FBgn0028520,CG4891,12,0.778,0.750,0.750,0.833,0.667,0.792,N/A,N/A,"CPG4[DUF19, DUF1397]",N/A,N/A
656,CMT_G,FBgn0038929,CG13408,15,0.667,0.733,0.733,0.533,0.933,0.733,N/A,N/A,"CPG4[DUF1397, DUF19, CPG4]",N/A,N/A
657,CMT_E,FBgn0041183,Tep1,5,1.000,1.000,1.000,1.000,0.800,0.000,A2M_N_2:0.8; A2M_N:1; Thiol-ester_cl:1; A2M_recep:1; A2M_comp:1; A2M:1,N/A,N/A,SVA; DUF4198,GO:0005615:extracellular space:IEA;
658,CMT_E,FBgn0041182,Tep2,62,0.930,0.839,0.968,0.984,0.097,0.000,A2M_N_2:0.968; A2M_N:0.968; Thiol-ester_cl:0.968; A2M_recep:0.968; A2M_comp:0.968; A2M:0.968,N/A,N/A,SVA,GO:0005615:extracellular space:IEA;
659,CMT_E,FBgn0041180,Tep4,24,0.653,0.625,0.667,0.667,0.000,0.000,A2M_N_2:1; A2M_N:0.958; Thiol-ester_cl:1; A2M_recep:0.958; A2M_comp:0.958; A2M:1,N/A,N/A,SVA,GO:0005615:extracellular space:IEA; GO:0005615:extracellular space:ISM;
660,CMT_G,FBgn0041181,Tep3,13,0.846,0.846,0.846,0.846,0.385,0.962,A2M_N_2:0.923; A2M_N:0.923; Thiol-ester_cl:1; A2M_recep:1; A2M_comp:1; A2M:0.923,N/A,A2M_N,SVA,GO:0005615:extracellular space:IEA;
661,CMT_E,FBgn0264845,Tep5,3,0.000,0.000,0.000,0.000,0.000,0.000,A2M_N_2:1; A2M_N:0.333; A2M_recep:1; A2M_comp:1; A2M:1,N/A,A2M_N; Thiol-ester_cl,SVA,GO:0005615:extracellular space:IEA;
662,CMT_E,FBgn0003979,Vm26Aa,13,1.000,1.000,1.000,1.000,0.000,0.000,Vitelline_membr:1,N/A,N/A,N/A,GO:0060388:vitelline envelope:IDA;
663,CMT_E,FBgn0003980,Vm26Ab,10,1.000,1.000,1.000,1.000,0.000,0.000,Vitelline_membr:1,N/A,N/A,N/A,GO:0060388:vitelline envelope:IDA; GO:0060388:vitelline envelope:IPI;
664,CMT_E,FBgn0003983,Vm34Ca,1,1.000,1.000,1.000,1.000,0.000,0.000,Vitelline_membr:1,N/A,N/A,N/A,N/A
665,CMT_E,FBgn0014076,Vm32E,8,1.000,1.000,1.000,1.000,0.000,0.000,Vitelline_membr:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
666,CMT_E,FBgn0086266,Vm26Ac,6,0.944,0.833,1.000,1.000,0.000,0.000,Vitelline_membr:1,N/A,N/A,N/A,GO:0042600:chorion:IDA; GO:0035805:egg coat:ISM;
667,CMT_E,FBgn0085362,Vml,9,1.000,1.000,1.000,1.000,0.000,0.000,N/A,N/A,Vitelline_membr,N/A,GO:0060388:vitelline envelope:IDA; GO:0035805:egg coat:ISM; GO:0060388:vitelline envelope:IPI;
668,CMT_T,FBgn0015776,nrv1,12,0.000,0.000,0.000,0.000,1.000,0.000,Na_K-ATPase:1,N/A,N/A,N/A,GO:0005890:sodium:potassium-exchanging ATPase complex:IC; GO:0005886:plasma membrane:ISS; GO:0005890:sodium:potassium-exchanging ATPase complex:ISS; GO:0005890:sodium:potassium-exchanging ATPase complex:NAS; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA;
669,CMT_T,FBgn0015777,nrv2,21,0.000,0.000,0.000,0.000,1.000,0.000,Na_K-ATPase:1,N/A,N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0005890:sodium:potassium-exchanging ATPase complex:IC; GO:0005890:sodium:potassium-exchanging ATPase complex:ISS; GO:0005886:plasma membrane:ISS; GO:0005918:septate junction:IDA; GO:0005918:septate junction:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0030424:axon:IDA;
670,CMT_T,FBgn0032946,nrv3,21,0.000,0.000,0.000,0.000,0.952,0.000,Na_K-ATPase:1,N/A,N/A,N/A,GO:0005886:plasma membrane:NAS; GO:0005890:sodium:potassium-exchanging ATPase complex:NAS; GO:0005886:plasma membrane:NAS; GO:0005890:sodium:potassium-exchanging ATPase complex:NAS; GO:0005890:sodium:potassium-exchanging ATPase complex:IEA; GO:0005886:plasma membrane:IDA;
671,CMT_T,FBgn0038691,CG5250,9,0.000,0.000,0.000,0.000,0.889,0.000,Na_K-ATPase:1,N/A,N/A,N/A,GO:0005890:sodium:potassium-exchanging ATPase complex:ISS;
672,CMT_T,FBgn0053310,CG33310,8,0.000,0.000,0.000,0.000,0.875,0.000,Na_K-ATPase:1,N/A,N/A,N/A,GO:0016020:membrane:ISS; GO:0005890:sodium:potassium-exchanging ATPase complex:IEA;
673,CMT_T,FBgn0038690,CG11703,14,0.000,0.000,0.000,0.000,0.929,0.000,Na_K-ATPase:0.929,N/A,N/A,N/A,GO:0005890:sodium:potassium-exchanging ATPase complex:NAS; GO:0005886:plasma membrane:NAS; GO:0005890:sodium:potassium-exchanging ATPase complex:IEA;
674,CMT_E,FBgn0034709,Swim,13,0.974,0.923,1.000,1.000,0.000,0.000,Somatomedin_B:0.308; Peptidase_C1:1; Pacifastin_I:0.692,N/A,"Propeptide_C1[Propeptide_C1, Inhibitor_I29]; Somatomedin_B",N/A,GO:0042600:chorion:IDA; GO:0005615:extracellular space:IDA;
675,CMT_M,FBgn0003710,tipE,13,0.000,0.000,0.000,0.000,2.000,0.000,TipE_CaKB[TipE:1],N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:IDA; GO:0005886:plasma membrane:IDA; GO:0005886:plasma membrane:ISS; GO:0005887:integral component of plasma membrane:NAS; GO:0005886:plasma membrane:TAS;
